index,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,seller,buyer,n_neg_steps,executed_at,dropped_at,erred_at,product
73,T09,OTHER,43,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
784,OTHER,T18,43,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
95,T18,OTHER,43,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
436,OTHER,T18,43,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
452,T18,OTHER,43,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
423,OTHER,T18,43,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
905,T18,OTHER,43,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
514,T18,OTHER,43,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
410,T18,OTHER,43,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
765,OTHER,T18,43,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
600,OTHER,T18,44,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
199,T18,OTHER,44,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
562,OTHER,T18,44,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
180,T09,OTHER,44,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
606,T18,OTHER,44,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
553,OTHER,T18,44,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
529,OTHER,T18,44,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
515,OTHER,T18,44,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
502,OTHER,T18,44,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
67,T09,OTHER,44,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
871,T18,OTHER,44,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
523,T18,OTHER,44,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
618,OTHER,T18,44,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
328,OTHER,T18,44,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
901,T18,OTHER,44,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
241,OTHER,T18,44,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
786,OTHER,T18,44,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
700,OTHER,T18,44,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
777,T18,OTHER,44,5,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
768,T09,OTHER,44,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
814,OTHER,T18,45,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
229,T09,OTHER,45,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
247,OTHER,T18,45,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
822,OTHER,T18,45,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
916,T18,OTHER,45,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
531,OTHER,T18,45,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
545,OTHER,T18,45,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
836,T09,OTHER,45,5,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
737,OTHER,T18,45,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
735,T09,OTHER,45,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
728,OTHER,T18,45,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
577,OTHER,T18,45,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
300,OTHER,T18,45,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
44,T18,OTHER,45,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
357,T09,OTHER,45,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
356,OTHER,T18,45,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
424,T18,OTHER,45,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
198,T18,OTHER,45,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
630,T09,OTHER,45,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
325,T09,OTHER,45,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
175,OTHER,T18,46,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
446,T09,OTHER,46,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
421,T18,OTHER,46,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
231,OTHER,T18,46,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
771,OTHER,T18,46,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
235,T09,OTHER,46,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
830,OTHER,T18,46,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
252,OTHER,T18,46,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
26,T18,OTHER,46,5,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
268,T09,OTHER,46,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
413,T18,OTHER,46,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
665,OTHER,T18,46,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
138,T18,OTHER,46,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
340,OTHER,T18,46,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
613,T18,OTHER,46,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
361,T18,OTHER,46,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
887,OTHER,T18,46,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
525,OTHER,T18,46,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
897,OTHER,T18,46,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
127,T09,OTHER,46,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
930,T09,OTHER,47,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
931,T09,OTHER,47,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
933,T18,OTHER,47,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
935,T09,OTHER,47,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
936,T09,OTHER,47,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
929,T09,OTHER,47,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
934,T09,OTHER,47,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
928,OTHER,T18,47,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
932,T18,OTHER,47,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
926,T18,OTHER,47,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
925,T18,OTHER,47,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
924,OTHER,T18,47,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
923,T18,OTHER,47,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
922,OTHER,T18,47,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
921,OTHER,T18,47,5,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
920,OTHER,T18,47,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
927,OTHER,T18,47,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
949,T18,OTHER,48,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
950,T18,OTHER,48,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
951,OTHER,T18,48,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
952,OTHER,T18,48,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
956,T18,OTHER,48,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
954,OTHER,T18,48,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
955,OTHER,T18,48,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
957,OTHER,T18,48,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
953,T09,OTHER,48,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
948,T09,OTHER,48,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
945,OTHER,T18,48,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
946,T09,OTHER,48,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
944,T18,OTHER,48,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
943,OTHER,T18,48,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
942,T09,OTHER,48,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
941,OTHER,T18,48,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
940,T09,OTHER,48,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
939,OTHER,T18,48,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
938,T18,OTHER,48,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
937,OTHER,T18,48,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
947,T18,OTHER,48,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
972,OTHER,T18,49,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
970,OTHER,T18,49,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
971,OTHER,T18,49,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
973,T09,OTHER,49,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
969,T09,OTHER,49,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
975,OTHER,T18,49,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
976,OTHER,T18,49,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
977,T09,OTHER,49,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
974,OTHER,T18,49,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
968,T18,OTHER,49,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
964,OTHER,T18,49,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
966,T18,OTHER,49,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
965,T18,OTHER,49,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
967,OTHER,T18,49,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
963,T09,OTHER,49,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
962,OTHER,T18,49,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
961,T09,OTHER,49,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
960,T09,OTHER,49,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
959,OTHER,T18,49,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
958,T18,OTHER,49,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
991,OTHER,T18,50,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
992,OTHER,T18,50,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
993,T18,OTHER,50,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
994,OTHER,T18,50,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1000,T09,OTHER,50,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
996,OTHER,T18,50,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
997,OTHER,T18,50,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
998,T18,OTHER,50,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
990,T18,OTHER,50,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
995,T18,OTHER,50,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
989,OTHER,T18,50,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
999,T09,OTHER,50,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
987,OTHER,T18,50,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
979,T18,OTHER,50,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
980,OTHER,T18,50,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
981,OTHER,T18,50,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
982,OTHER,T18,50,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
978,OTHER,T18,50,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
984,T09,OTHER,50,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
985,T18,OTHER,50,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
986,T09,OTHER,50,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
983,T09,OTHER,50,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
988,OTHER,T18,50,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1020,T18,OTHER,51,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1011,OTHER,T18,51,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1019,OTHER,T18,51,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1018,OTHER,T18,51,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1017,OTHER,T18,51,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1016,OTHER,T18,51,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1015,OTHER,T18,51,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1014,T09,OTHER,51,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1013,OTHER,T18,51,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1012,T18,OTHER,51,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1010,OTHER,T18,51,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1008,OTHER,T18,51,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1007,T09,OTHER,51,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1006,OTHER,T18,51,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1005,T18,OTHER,51,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1004,T18,OTHER,51,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1003,T18,OTHER,51,5,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1002,T18,OTHER,51,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1001,T18,OTHER,51,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1009,T09,OTHER,51,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1034,T18,OTHER,52,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1035,T18,OTHER,52,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1036,T09,OTHER,52,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1037,OTHER,T18,52,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1041,OTHER,T18,52,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1039,OTHER,T18,52,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1040,T09,OTHER,52,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1033,OTHER,T18,52,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1038,OTHER,T18,52,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1032,OTHER,T18,52,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1029,T18,OTHER,52,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1030,T09,OTHER,52,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1031,OTHER,T18,52,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1022,T18,OTHER,52,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1023,OTHER,T18,52,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1024,OTHER,T18,52,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1021,T18,OTHER,52,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1026,OTHER,T18,52,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1027,T09,OTHER,52,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1028,T09,OTHER,52,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1025,OTHER,T18,52,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1054,OTHER,T18,53,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1062,T18,OTHER,53,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1063,OTHER,T18,53,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1060,T09,OTHER,53,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1059,OTHER,T18,53,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1058,T18,OTHER,53,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1057,OTHER,T18,53,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1056,T09,OTHER,53,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1055,T09,OTHER,53,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1053,T09,OTHER,53,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1061,OTHER,T18,53,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1051,OTHER,T18,53,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1052,T18,OTHER,53,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1043,OTHER,T18,53,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1044,T18,OTHER,53,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1045,T18,OTHER,53,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1042,T18,OTHER,53,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1047,OTHER,T18,53,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1048,OTHER,T18,53,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1049,OTHER,T18,53,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1050,T09,OTHER,53,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1046,OTHER,T18,53,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1081,OTHER,T18,54,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1080,OTHER,T18,54,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1079,OTHER,T18,54,5,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1078,OTHER,T18,54,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1077,T18,OTHER,54,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1076,OTHER,T18,54,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1075,T18,OTHER,54,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1074,OTHER,T18,54,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1073,T09,OTHER,54,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1071,T09,OTHER,54,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1070,T09,OTHER,54,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1069,T09,OTHER,54,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1068,OTHER,T18,54,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1067,T09,OTHER,54,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1066,OTHER,T18,54,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1065,T18,OTHER,54,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1064,OTHER,T18,54,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1072,T18,OTHER,54,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1094,OTHER,T18,55,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1095,OTHER,T18,55,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1096,T18,OTHER,55,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1100,T09,OTHER,55,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1098,T18,OTHER,55,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1099,T09,OTHER,55,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1093,OTHER,T18,55,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1097,T09,OTHER,55,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1092,T09,OTHER,55,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1088,OTHER,T18,55,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1090,T09,OTHER,55,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1083,OTHER,T18,55,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1084,OTHER,T18,55,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1085,T18,OTHER,55,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1082,OTHER,T18,55,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1087,T09,OTHER,55,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1091,OTHER,T18,55,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1089,OTHER,T18,55,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1086,T18,OTHER,55,5,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1111,OTHER,T18,56,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1117,OTHER,T18,56,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1116,T09,OTHER,56,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1115,OTHER,T18,56,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1114,T18,OTHER,56,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1113,T09,OTHER,56,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1112,T18,OTHER,56,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1110,T18,OTHER,56,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1109,T09,OTHER,56,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1108,OTHER,T18,56,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1107,OTHER,T18,56,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1106,OTHER,T18,56,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1105,OTHER,T18,56,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1104,OTHER,T18,56,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1103,T18,OTHER,56,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1102,T18,OTHER,56,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1101,OTHER,T18,56,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1130,OTHER,T18,57,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1131,T09,OTHER,57,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1132,T09,OTHER,57,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1136,T18,OTHER,57,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1134,T09,OTHER,57,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1135,OTHER,T18,57,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1129,T09,OTHER,57,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1133,OTHER,T18,57,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1128,OTHER,T18,57,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1118,OTHER,T18,57,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1126,OTHER,T18,57,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1125,OTHER,T18,57,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1124,OTHER,T18,57,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
